date,hour_et,open,high,low,close,volume,rsi_14,ema_20,ema_50,macd_line,macd_signal,macd_hist,plus_di_14,minus_di_14,adx_14,bb_mid_20,bb_upper_20,bb_lower_20,roll_std_20,obv,cmf_20,atr_14,vix_level,ret_fwd_20d,y,y_syn
2023-01-04,6,382.3,382.81,382.26,382.38,23453.0,33.447921113045126,382.33707068587626,384.1268951778711,-1.1014365085844133,-1.3879619944880675,0.2865254859036541,12.5404595281677,10.955419563781051,21.282384065731232,0.0,0.0,0.0,0.0,8514781.0,0.04788719700631894,1.9057436645548764,,0.07159904534606178,UP,UP
2023-01-04,7,382.28,382.39,381.4,381.84,419962.0,31.650888784004962,382.2897306205547,384.03721301403306,-1.0099515651626234,-1.3123599086229787,0.3024083434603553,12.058595950234468,13.872365191964619,20.261828676317684,381.976495,386.40654649808494,377.54644350191506,0.003131948012730045,8094819.0,0.046980834748084364,1.8403334028009575,,0.07159904534606178,UP,UP
2023-01-04,8,382.17,383.28,381.3,382.92,538098.0,38.73980456783671,382.34975627573994,383.9934007389729,-0.8406120617391366,-1.2180103392462103,0.37739827750707367,14.572614624644025,12.812029773597486,19.273776283196415,381.78099499999996,385.6140844015004,377.9479055984995,0.003225045560226086,8632917.0,0.04937907472820591,1.850309588315172,,0.07159904534606178,UP,UP
2023-01-04,9,382.97,384.17,381.9,383.23,6957914.0,40.64282219449929,382.43358901138373,383.96346345509164,-0.6736296922564406,-1.1091342098482564,0.43550451759181574,16.69691611537597,11.707209823956301,19.151851994963398,381.639495,384.98547498891367,378.29351501108636,0.003217835274432127,15590831.0,0.060174826275062265,1.880287474864091,,0.07159904534606178,UP,UP
2023-01-04,10,383.16,384.27,380.0,382.975,12505958.0,39.554338985109474,382.4851519626805,383.9247001823429,-0.5554682381916223,-0.9984010155169296,0.44293277732530734,14.213929265475475,16.58328057737051,18.333390852868142,381.590245,384.8193668884429,378.36112311155705,0.0029904572483155675,3084873.0,0.10583375221433132,2.0509812266595118,,0.07159904534606178,UP,UP
2023-01-04,11,382.97,385.88,382.311,385.48,9564297.0,52.89930388274715,382.77037558528235,383.98569233205495,-0.2567324181899835,-0.8500672960515404,0.5933348778615569,17.861434446660674,14.625546845819509,17.73533202007016,381.648745,385.11873712829384,378.1787528717062,0.0033378192783447276,12649170.0,0.16581128664379308,2.1594111390409765,,0.07159904534606178,UP,UP
2023-01-04,12,385.5,385.74,384.33,384.34,5492398.0,47.7343642295261,382.9198636247792,383.99958675040574,-0.11069458293866319,-0.7021927534289649,0.5914981704903017,17.007207188475864,13.926076665030438,17.179991675329177,381.631245,385.0396405790155,378.22284942098446,0.0034020955117288025,7156772.0,0.10834478593230332,2.1058817719666227,,0.07159904534606178,UP,UP
2023-01-04,13,384.35,385.33,383.65,384.14,5834923.0,46.86975902998208,383.0360670890859,384.00509315235064,-0.010970414773794346,-0.5639482856979309,0.5529778709241365,16.023876628191577,15.461163407973547,16.080509410690293,381.75274499999995,385.3414382472771,378.1640517527228,0.002884994741709822,1321849.0,0.18254457539408475,2.0754616453975787,,0.07159904534606178,UP,UP
2023-01-04,14,384.26,385.56,381.14,383.2301,15159187.0,43.04941634546055,383.0545464139349,383.97470126402317,-0.005298540402122853,-0.45221833663876926,0.4469197962366464,13.768358282882803,21.278228139987128,16.46249082060868,381.81225,385.45997926540394,378.16452073459607,0.0029429564442833077,-13837338.0,0.10314942510452985,2.2429286707263243,,0.07159904534606178,UP,UP
2023-01-04,15,383.26,384.08,381.2163,383.74,18092611.0,45.719526965790685,383.11982770784584,383.965497292885,0.0398814015175617,-0.3537983890075031,0.3936797905250648,12.537057069169899,19.375320938116978,16.817187844104318,382.04575,385.54940228297556,378.54209771702443,0.0022808310581396386,4255273.0,0.28638225030296005,2.287269479960158,,0.07159904534606178,UP,UP
2023-01-04,16,383.7,383.95,383.15,383.42,8783450.0,44.315309058490485,383.14841554519387,383.94410524218364,0.04929723747721937,-0.2731792637105586,0.322476501187778,12.208587810093324,18.867690058094546,17.146549365921693,382.28625,385.4397403559807,379.1327596440193,0.0022663489737837017,-4528177.0,0.271464109464624,2.1810359456772903,,0.07159904534606178,UP,UP
2023-01-04,17,383.31,383.88,383.29,383.61,173955.0,45.387841474139506,383.1923759694611,383.9310030758235,0.07126922020944448,-0.204289566926558,0.27555878713600246,11.95972105426047,18.48308039743127,17.45238506475211,382.47525,385.45734081615393,379.4931591838461,0.002182919905944308,-4354222.0,0.24378655144922023,2.067390520986054,,0.07159904534606178,UP,UP
2023-01-04,18,383.45,383.87,383.38,383.63,114351.0,45.506822531345605,383.2340544485601,383.9191990336344,0.08926699334477917,-0.1455782548722906,0.23484524821706976,11.745577705718183,18.152133821861078,17.73637535652321,382.65475499999997,385.4456872649006,379.86382273509935,0.0021851225057587754,-4239871.0,0.22688937926571526,1.9547197694870506,,0.07159904534606178,UP,UP
2023-01-04,19,383.55,383.75,383.34,383.37,71728.0,44.15989403970001,383.2470016439353,383.8976618166292,0.08160978433863875,-0.10014064703010472,0.18175043136874347,11.559077559396187,18.018818796375253,18.029474177479905,382.781255,385.4526387734698,380.1098712265302,0.002164183441736424,-4311599.0,0.20311423297626813,1.8443826430951202,,0.07159904534606178,UP,UP
2023-01-05,4,383.0,383.6,382.52,383.6,29930.0,45.69125292327846,383.2806205349891,383.8859888042124,0.09302809882854035,-0.06150689785837571,0.15453499668691606,11.060860832002167,20.514717734560936,18.88025513118025,382.926755,385.43026724480626,380.42324275519377,0.0021580081116580885,-4281669.0,0.1919840008902579,1.789783882874043,,0.09333403621603081,UP,UP
2023-01-05,5,383.64,384.32,383.59,384.08,31679.0,48.84424809526806,383.3567519126092,383.8935970864002,0.13920452073568867,-0.021364614139562834,0.1605691348752515,13.724738157678699,19.890655348575844,18.841846948078814,383.100255,385.40044033392877,380.80006966607124,0.0021616056453927545,-4249990.0,0.19204528251798592,1.714085034097327,,0.09333403621603081,UP,UP
2023-01-05,6,384.12,384.71,384.08,384.29,75003.0,50.20629085230307,383.4456326828369,383.9091422986982,0.19054838951495867,0.02101798659134147,0.1695304029236172,15.04945667022543,19.34375816344121,18.387850546911604,383.275255,385.3576253452152,381.19288465478485,0.0021616989441783463,-4174987.0,0.19057806385453016,1.6366503888046606,,0.09333403621603081,UP,UP
2023-01-05,7,384.28,384.92,383.8,383.88,218120.0,47.54466326161415,383.4870009987572,383.90799946345516,0.19589702300851286,0.05599379387477575,0.1399032291337371,14.296864734150258,19.626615019203214,18.196653754494466,383.430755,385.15995156485155,381.7015584351484,0.00218611389140554,-4393107.0,0.1887060840428193,1.599746789604328,,0.09333403621603081,UP,UP
2023-01-05,8,384.24,384.9,381.4,381.71,1027125.0,36.511902992243854,383.3177628083994,383.82180340606476,0.024749690013322834,0.04974497310248517,-0.024995283089162337,12.23736654929162,26.67723461611622,19.547361019787296,383.397255,385.23473269392827,381.5597773060717,0.002385053108752537,-5420232.0,0.1764856586930989,1.7354791617754475,,0.09333403621603081,UP,UP
2023-01-05,9,381.66,381.76,378.89,380.12,10127331.0,30.8610371490945,383.0132139695042,383.67663464504267,-0.23645975538187258,-0.007495972594386377,-0.2289637827874862,10.85633844978049,33.53637366694923,21.800374255128578,383.299255,385.5865517224951,381.01195827750496,0.002551269072746768,-15547563.0,0.1426390742942406,1.816516364505773,,0.09333403621603081,UP,UP
2023-01-05,10,380.13,381.84,379.28,379.39,13637011.0,28.667332147280305,382.6681459724086,383.50853132562924,-0.4966499504307649,-0.10532676816166209,-0.3913231822691028,10.10018014427706,30.256371420320892,23.810724417465913,383.149755,386.00930740551644,380.2902025944836,0.00256496121111956,-29184574.0,0.010411040529572955,1.8696223384696464,,0.09333403621603081,UP,UP
2023-01-05,11,379.4,380.34,378.76,379.3,7698136.0,28.3993044077215,382.34737016551253,383.3434908814869,-0.7020223260339549,-0.22466587973612065,-0.47735644629783425,9.48367526130033,30.418431242829453,25.85747911769049,383.022755,386.3194364321614,379.7260735678386,0.0025537307188139144,-36882710.0,-0.010816565368260948,1.8489350285789563,,0.09333403621603081,UP,UP
2023-01-05,12,379.29,380.45,379.095,379.42,4900893.0,29.347813486438582,382.0685730068923,383.18962849397764,-0.8453537049135775,-0.34880344477161207,-0.49655026014196546,9.410800279756806,28.795150469231373,27.634549792078463,382.847755,386.51784176821275,379.17766823178727,0.002449846301860566,-31981817.0,-0.0344285247758379,1.8136539551090283,,0.09333403621603081,UP,UP
2023-01-05,13,379.435,381.47,379.04,380.57,9119797.0,37.84545524405775,381.92585176814066,383.08689796480206,-0.8562788170851832,-0.4502985192343263,-0.4059802978508569,12.453451476929883,26.10468764776044,28.189531379351248,382.714755,386.5169310198879,378.91257898011213,0.0025582094978717092,-22862020.0,-0.024291306609456425,1.8576786726012409,,0.09333403621603081,UP,UP
2023-01-05,14,380.58,381.71,380.06,380.8009,5627099.0,39.42091140375871,381.8187135045082,382.99725098579023,-0.8366608415263954,-0.5275709836927401,-0.3090898578336553,12.587243290048997,24.43519033971669,28.461855937698846,382.60605,386.5001036251815,378.71199637481845,0.0025656303285692766,-17234921.0,-0.07318700686015157,1.8428444817011507,,0.09333403621603081,UP,UP
2023-01-05,15,380.82,380.82,378.915,379.4,14470406.0,33.819820549962955,381.58835983741216,382.85618231968084,-0.9235087428232873,-0.6067585355188496,-0.3167502073044377,11.660063697501396,27.062636767599525,29.27005183089938,382.30205,386.20071921343543,378.4033807865646,0.002113136686481767,-31705327.0,-0.1905473280778099,1.847284161579638,,0.09333403621603081,UP,UP
2023-01-05,16,379.44,379.84,379.27,379.76,6181049.0,36.323646800327204,381.41423032908716,382.73476340518357,-0.9523097054596406,-0.6758687695070078,-0.27644093595263275,11.389723286495881,26.435185277071767,30.020519446014163,382.07304999999997,386.0055906484331,378.14050935156683,0.0020828146067316347,-25524278.0,-0.10822535025125585,1.7560495786096635,,0.09333403621603081,UP,UP
2023-01-05,17,379.74,379.85,379.4,379.77,70517.0,36.39563235736532,381.2576369644122,382.61849817360775,-0.9632243091723467,-0.7333398774400757,-0.22988443173227102,11.212506117556249,25.924166116849683,30.70583319485113,381.85455,385.7891488298147,377.91995117018536,0.0020874577929935884,-25453761.0,-0.09219890517155775,1.6627603229946908,,0.09333403621603081,UP,UP
2023-01-05,18,379.85,380.2,379.38,380.0,351195.0,38.128131148362144,381.1378620154206,382.51581197072113,-0.9424511433156795,-0.7751621306151965,-0.16728901270048302,12.362705715430923,24.976674320790135,30.925555424214625,381.693045,385.65498533721916,377.7311046627808,0.0020583036450248842,-25102566.0,-0.09579967852184447,1.6025631570664982,,0.09333403621603081,UP,UP
2023-01-05,19,380.0,380.38,380.0,380.34,42220.0,40.699589332192936,381.0618751568091,382.43048601108507,-0.8883131798289696,-0.7977923404579511,-0.09052083937101851,12.989772632575297,24.52926034807044,30.913469820394585,381.523045,385.40616147410606,377.639928525894,0.002041018443363808,-25060346.0,-0.2830157886725989,1.5152372172760338,,0.09333403621603081,UP,UP
2023-01-06,4,380.0,380.0,378.99,379.48,42229.0,36.56051903546763,380.91122037997013,382.314780677317,-0.904378157953829,-0.8191095039571268,-0.08526865399670225,12.156623487022593,27.754518243078017,31.496904467074575,381.32604499999997,385.2037202115424,377.4483697884575,0.002079987532302304,-25102575.0,-0.27788858252831206,1.503434558899172,,0.08056609740670438,UP,UP
2023-01-06,5,379.38,379.93,379.17,379.38,23876.0,36.10077559673657,380.76538986759203,382.19969123899085,-0.9146355834595852,-0.8382147198576185,-0.07642086360196665,11.701602879217512,26.715670756044794,32.03866521042028,381.114545,384.9286112006647,377.30047879933534,0.0020674797355671876,-25126451.0,-0.2787974484280544,1.4503320904063735,,0.08056609740670438,UP,UP
2023-01-06,6,379.38,380.04,379.3,379.66,78198.0,38.43519254452952,380.6601146421071,382.1000955041285,-0.889912648075665,-0.8485543055012279,-0.041358342574437046,11.821066795639142,25.70672534689197,32.39311772976374,380.916045,384.58953099589,377.24255900411,0.0020836580670071294,-25048253.0,-0.27899422193819057,1.3995940839487762,,0.08056609740670438,UP,UP
2023-01-06,7,379.55,379.66,379.13,379.44,252865.0,37.28269638274548,380.5439132476207,381.9957780333784,-0.8779512297768406,-0.8544336903563504,-0.023517539420490174,11.486473575160714,25.886991594336877,32.83156620741339,380.71954500000004,384.2583060281894,377.1807839718107,0.0020833772138540933,-25301118.0,-0.2769037225589009,1.3374802208095802,,0.08056609740670438,UP,UP
2023-01-06,8,379.43,384.04,378.43,383.73,3430620.0,61.51590768434989,380.84735008118065,382.0637867379518,-0.5163523837618413,-0.7868174290374486,0.2704650452756072,27.730198327135213,19.572059684377223,31.718370555240384,380.726045,384.28748805375756,377.16460194624244,0.003365389536330888,-21870498.0,-0.22570298329247157,1.6426602050374683,,0.08056609740670438,UP,UP
2023-01-06,9,383.77,383.96,379.45,380.737,9756541.0,47.67539942499928,380.83684054963965,382.0117558854831,-0.46592192168441215,-0.7226383275668413,0.25671640588242917,22.894891449277868,16.15928514561392,30.684688878222588,380.558895,383.7523335819579,377.36545641804213,0.00377505073018744,-31627039.0,-0.2487040964727633,1.8474701903919342,,0.08056609740670438,UP,UP
2023-01-06,10,380.76,385.57,379.4127,385.27,19209548.0,61.722148895098826,381.2590462115788,382.1395301644838,-0.059494386761173246,-0.5900095394057077,0.5305151526445344,23.558675206322402,12.861869942942436,30.590800406862176,380.607895,384.0618350290256,377.1539549709744,0.004676608469701388,-12417491.0,-0.04053061489988922,2.1553151767925116,,0.08056609740670438,UP,UP
2023-01-06,11,385.3,386.72,385.0,386.26,11282587.0,63.99547214670297,381.7353275247617,382.301117216857,0.3385841022727618,-0.4042908110700138,0.7428749133427757,26.063091460050465,12.117986694572071,31.01457190077112,380.72689499999996,384.76936644284416,376.68442355715575,0.004697953734192031,-1134904.0,0.009611399011937407,2.1242212355930485,,0.08056609740670438,UP,UP
2023-01-06,12,386.26,386.51,385.06,385.46,6496003.0,60.85049677360991,382.0900582366892,382.4249949730587,0.5827927862478646,-0.20687409160643816,0.7896668778543028,24.762845674190487,11.513439795104063,31.408074002257994,380.91439499999996,385.46481766375797,376.36397233624194,0.004523329527003081,-7630907.0,-0.007647723141700647,2.07606257590783,,0.08056609740670438,UP,UP
2023-01-06,13,385.45,386.85,385.215,386.72,5961489.0,63.86272992856523,382.5310050712902,382.5934265427427,0.8679956835360372,0.008099863422056902,0.8598958201139802,24.536207365486007,10.85578898719624,31.925639359490468,381.244395,386.4607888237163,376.0280011762837,0.004424255286517027,-1669418.0,0.046539780060425084,2.0445581062001317,,0.08056609740670438,UP,UP
2023-01-06,14,386.72,388.79,386.72,388.52,11808768.0,67.6876118243763,383.1013855406912,382.82584118812537,1.2251433018269609,0.2515085511030377,0.9736347507239231,29.534942894588674,10.071423637906522,33.15540801090245,381.70089500000006,387.76335817474666,375.63843182525346,0.004450173879446614,10139350.0,0.22871144937149984,2.046375384328693,,0.08056609740670438,UP,UP
2023-01-06,15,388.51,389.25,387.73,388.03,22489706.0,65.65052677379302,383.5707773939587,383.0299258474146,1.4519097457662724,0.4915887900356847,0.9603209557305877,29.57430183650146,9.527078111002842,34.44929761558779,382.137395,388.7078481941669,375.56694180583315,0.004473397779340633,-12350356.0,0.11807650233896805,2.008777142590928,,0.08056609740670438,UP,UP
2023-01-06,16,388.04,390.0,387.58,387.78,8993916.0,64.58259363187346,383.9716557373912,383.216203265163,1.593086763145891,0.711888384657726,0.881198378488165,29.694515518116898,8.719079024896999,35.88893359348951,382.555395,389.45347768845323,375.6573123115467,0.004487929742255813,-21344272.0,0.07797957545645502,2.0381502038344346,,0.08056609740670438,UP,UP
2023-01-06,17,387.79,388.0,387.6,387.83,225718.0,64.70625052394288,384.3391170957349,383.39713647045073,1.6895293065271062,0.9074165690316021,0.7821127374955041,29.252894938176706,8.58940778196427,37.22573843011254,382.918395,390.1333811916125,375.70340880838745,0.004469082110722748,-21118554.0,0.06506910248803142,1.9211394749891162,,0.08056609740670438,UP,UP
2023-01-06,18,387.83,387.88,387.75,387.78,77253.0,64.46386726985446,384.6668202294744,383.56901347160954,1.7418472045434328,1.0743026961339683,0.6675445084094644,29.101414968359666,8.544929338572327,38.46705720697678,383.26734999999996,390.72222687144614,375.8124731285538,0.0044751204702599265,-21195807.0,0.07243559983733272,1.7932009410613219,,0.08056609740670438,UP,UP
2023-01-06,19,387.79,387.83,386.38,387.58,81729.0,63.440184278681386,384.9442659219054,383.72630706095816,1.7470324841340812,1.208848653733991,0.5381838304000901,27.397283132932102,13.577309753968358,38.12856404915124,383.67635,391.1354184129773,376.21728158702274,0.004358489556770162,-21277536.0,0.1491563242258872,1.7686865881283695,,0.08056609740670438,UP,UP
2023-01-09,4,388.37,389.8,388.37,389.4,45236.0,68.36355837798139,385.3686215483906,383.9488048232735,1.8763710082106968,1.3423531246293323,0.5340178835813645,32.79840291405448,12.381826608640285,38.63289392782355,384.15835,391.79558530233027,376.5211146976697,0.004432631151067929,-21232300.0,0.11429844314866716,1.8009232604049166,,0.05350539291217253,UP,UP
2023-01-09,5,389.35,389.9,389.31,389.68,36657.0,69.05401200918018,385.77922901997243,384.17355757530197,1.9786576466386805,1.469614029031202,0.5090436176074784,32.40880801404467,12.077465431524885,39.13786634584031,384.65385000000003,392.3777101277915,376.9299898722086,0.00442515567682565,-21195643.0,0.11397809618950847,1.7144287418045636,,0.05350539291217253,UP,UP
2023-01-09,6,389.65,389.8,389.22,389.31,27884.0,66.97392725534294,386.11549292283223,384.374986689996,2.0067322762145636,1.5770376784678743,0.4296945977466893,31.58680962710419,12.164709932441607,39.51314938389479,385.11935,392.78421420451707,377.4544857954829,0.004451547987412438,-21223527.0,0.11236136224468248,1.6333981173899508,,0.05350539291217253,UP,UP
2023-01-09,7,389.3,390.05,389.3,389.65,319764.0,67.92991879911486,386.45211264446726,384.58184995705494,2.032981831851373,1.6682265091445743,0.3647553227067988,31.64639306602307,11.749705401636318,39.965711866824485,385.58485,393.15784882963726,378.0118511703628,0.004451632929610773,-20903763.0,0.11150848167801576,1.5702982518620971,,0.05350539291217253,UP,UP
2023-01-09,8,389.5,390.29,388.5,389.66,489625.0,67.95929562969914,386.7576257259466,384.78099309599395,2.0311775596938446,1.7408167192544286,0.290360840439416,29.09517001211163,14.405459016322434,39.52308689430326,386.09385000000003,393.29867312942656,378.8890268705735,0.0043864244215398905,-20414138.0,0.112461499441037,1.5859912338719488,,0.05350539291217253,UP,UP
2023-01-09,9,389.67,391.67,389.35,391.6,7407529.0,73.10617378124306,387.2188042282374,385.0484051314452,2.1613744682918536,1.8249282690619137,0.3364461992299399,32.16865313291268,12.948451824853565,39.74291620812156,386.70484999999996,393.57730453049254,379.8323954695074,0.00444223412049546,-13006609.0,0.1690737885775626,1.6384204314525235,,0.05350539291217253,UP,UP
2023-01-09,10,391.62,393.25,391.21,392.6,9742244.0,75.30799075907335,387.73129906364335,385.3445461066826,2.318521624962159,1.923646940241963,0.39487468472019605,36.12658212566609,11.816684621381462,40.52596154038584,387.35185,393.85846526610084,380.8452347338992,0.004442335686276766,-3264365.0,0.18517500213092286,1.6671046863487733,,0.05350539291217253,UP,UP
2023-01-09,11,392.6,393.7,392.6,393.38,7226491.0,76.89682837183143,388.26927058139165,385.6596619456363,2.4774429400176814,2.034406140197107,0.4430367998205744,36.35759724437179,11.24588947511884,41.39923746593841,388.04885,393.9448119107179,382.15288808928216,0.00441038748203603,3962126.0,0.1986648585085284,1.6265972087524299,,0.05350539291217253,UP,UP
2023-01-09,12,393.38,393.38,391.86,392.32,6279567.0,70.27859470904596,388.65505433554483,385.92085167325837,2.489162569305961,2.1253574260188777,0.36380514328708324,33.919402418496816,13.756559255161289,41.462965085380084,388.47835,394.30066812307774,382.6560318769222,0.003906993989699664,-2317441.0,0.15102244188020097,1.6189831224129694,,0.05350539291217253,UP,UP
2023-01-09,13,392.325,392.47,389.87,390.485,8650506.0,60.56133142608753,388.8293348750168,386.0998378821502,2.323596323656602,2.165005205546423,0.15859111811017934,30.189911803598285,20.659526249156784,39.84006483684942,388.96575,393.56252378283193,384.3689762171681,0.0035807913530016577,-10967947.0,0.14942261623745123,1.6890557565263302,,0.05350539291217253,UP,UP
2023-01-09,14,390.49,391.12,388.76,388.95,8250756.0,53.85336691536354,388.8408267916819,386.2116089455953,2.044949306995079,2.140994025836154,-0.09604471884107513,27.2600245571402,23.21912088536027,37.56613843746636,389.14975,393.40560970658214,384.8938902934178,0.0027628794005009304,-19218703.0,-0.04577758728120823,1.736980345345879,,0.05350539291217253,UP,UP
2023-01-09,15,388.9495,389.22,387.67,387.8657,17100404.0,49.66831784268908,388.74795757342645,386.2764752614543,1.7168349855992915,2.0561622177887817,-0.33932723218949024,25.50902022812076,26.244736719940214,34.98438363315164,389.230035,393.31345048127804,385.14661951872193,0.002808849762636943,-36319107.0,-0.19172684147912156,1.7236246063926026,,0.05350539291217253,UP,UP
2023-01-09,16,387.88,387.95,387.51,387.79,6823094.0,49.3798030053802,388.6567235188144,386.3358291727698,1.4341615430744241,1.9317620828459101,-0.497600539771486,25.01775616692536,26.439610991444894,32.68286841423052,389.346535,393.0963962287452,385.5966737712548,0.0027595120310354633,-43142201.0,-0.15210357680828246,1.6319371345074167,,0.05350539291217253,UP,UP
2023-01-09,17,387.82,387.94,387.6,387.81,113402.0,49.463327555065995,388.57608318368915,386.3936397934455,1.19794546653128,1.7849987595829844,-0.5870532930517043,24.62313937355453,26.0225666155304,30.545747139518053,389.401035,393.01954821795715,385.7825217820428,0.0026699654539843734,-43028799.0,-0.20267853305684166,1.539655910614028,,0.05350539291217253,UP,UP
2023-01-09,18,387.83,387.92,387.38,387.54,73905.0,48.30455852081646,388.47740859476636,386.43859509566335,0.9776856291652507,1.6235361334994378,-0.6458505043341871,23.976281943602096,26.409217567862036,28.708811091146384,389.352035,393.0465255970497,385.6575444029503,0.0024535311304050124,-43102704.0,-0.30929566899843824,1.4682519169987418,,0.05350539291217253,UP,UP
